state_name,district_name,taluk_name,village_name,official_source,official_code,firka_name,is_active
Tamil Nadu,Villupuram,Vanur,RAYAOTTAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,41,runayaliK,true
Tamil Nadu,Villupuram,Vanur,SIRUNAVUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,28,runayaliK,true
Tamil Nadu,Villupuram,Vanur,THAILAPURAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,32,runayaliK,true
Tamil Nadu,Villupuram,Vanur,THENKODIPPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,1,runayaliK,true
Tamil Nadu,Villupuram,Vanur,THENNEGARAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,31,runayaliK,true
Tamil Nadu,Villupuram,Vanur,THENSIRUVALUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,24,runayaliK,true
Tamil Nadu,Villupuram,Vanur,THERKUNAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,23,runayaliK,true
Tamil Nadu,Villupuram,Vanur,V.KENIPPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,46,runayaliK,true
Tamil Nadu,Villupuram,Vanur,VILLVANATHAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,34,runayaliK,true
Tamil Nadu,Villupuram,Vanur,AMMPULUKKAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,60,runayaliK,true
Tamil Nadu,Villupuram,Vanur,EDAIYAPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,55,runayaliK,true
Tamil Nadu,Villupuram,Vanur,ELAIYANDIPPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,58,runayaliK,true
Tamil Nadu,Villupuram,Vanur,ELAVAMPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,48,runayaliK,true
Tamil Nadu,Villupuram,Vanur,ERAIYUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,51,runayaliK,true
Tamil Nadu,Villupuram,Vanur,KADAGAMPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,63,runayaliK,true
Tamil Nadu,Villupuram,Vanur,KARASANUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,50,runayaliK,true
Tamil Nadu,Villupuram,Vanur,KONDALANGKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,65,runayaliK,true
Tamil Nadu,Villupuram,Vanur,KORAKKENI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,59,runayaliK,true
Tamil Nadu,Villupuram,Vanur,KUNNAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,49,ilimeN,true
Tamil Nadu,Villupuram,Vanur,NEMILI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,52,ilimeN,true
Tamil Nadu,Villupuram,Vanur,PERUMPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,27,ilimeN,true
Tamil Nadu,Villupuram,Vanur,POMBUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,56,ilimeN,true
Tamil Nadu,Villupuram,Vanur,PONNAMPOONDI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,53,ilimeN,true
Tamil Nadu,Villupuram,Vanur,SEMANGALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,47,ilimeN,true
Tamil Nadu,Villupuram,Vanur,SENGAMEDU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,62,ilimeN,true
Tamil Nadu,Villupuram,Vanur,SIRUVAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,54,ilimeN,true
Tamil Nadu,Villupuram,Vanur,THIRUVAKKARAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,61,ilimeN,true
Tamil Nadu,Villupuram,Vanur,THOLLAMUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,64,ilimeN,true
Tamil Nadu,Villupuram,Vanur,V.PARANGANI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,66,ilimeN,true
Tamil Nadu,Villupuram,Vanur,YAIVELI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,57,ilimeN,true
Tamil Nadu,Villupuram,Vanur,AAKASAMPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,71,ilimeN,true
Tamil Nadu,Villupuram,Vanur,ACHCHARAMPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,77,ilimeN,true
Tamil Nadu,Villupuram,Vanur,BOMMAIYARPALAYAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,79,ilimeN,true
Tamil Nadu,Villupuram,Vanur,ERUMPAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,78,ilimeN,true
Tamil Nadu,Villupuram,Vanur,KADAPERIKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,72,ilimeN,true
Tamil Nadu,Villupuram,Vanur,KOTTAKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,80,ilimeN,true
Tamil Nadu,Villupuram,Vanur,MATHUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,37,ilimeN,true
Tamil Nadu,Villupuram,Vanur,OOTTAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,68,ilimeN,true
Tamil Nadu,Villupuram,Vanur,PATTANUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,75,ilimeN,true
Tamil Nadu,Villupuram,Vanur,PERAMPAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,73,ilimeN,true
Tamil Nadu,Villupuram,Vanur,POOTHURAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,74,ilimeN,true
Tamil Nadu,Villupuram,Vanur,PUZHICHAPALLAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,70,ilimeN,true
Tamil Nadu,Villupuram,Vanur,RAYAPUTHUPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,42,ilimeN,true
Tamil Nadu,Villupuram,Vanur,THIRUSITTAMPALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,76,ilimeN,true
Tamil Nadu,Villupuram,Vanur,THURUVAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,43,ilimeN,true
Tamil Nadu,Villupuram,Vanur,V.PUTHUPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,67,ilimeN,true
Tamil Nadu,Villupuram,Vanur,VANUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,69,ilimeN,true
Tamil Nadu,Villupuram,Vanur,ARUVADAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,18,ilimeN,true
Tamil Nadu,Villupuram,Vanur,DEVANANTHAL,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,16,ilimeN,true
Tamil Nadu,Villupuram,Vanur,EDAICHERI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,19,ilimeN,true
Tamil Nadu,Villupuram,Vanur,KARATTAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,17,ilimeN,true
Tamil Nadu,Villupuram,Vanur,KAYALMEDU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,12,ilimeN,true
Tamil Nadu,Villupuram,Vanur,KAZHUPERUMPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,35,ilimeN,true
Tamil Nadu,Villupuram,Vanur,KILAPPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,14,ilimeN,true
Tamil Nadu,Villupuram,Vanur,KOMADIPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,10,ilimeN,true
Tamil Nadu,Villupuram,Vanur,KONJIMANGALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,21,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,KOZHUVARI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,36,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,KUMALAMPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,8,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,NALLAVUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,4,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,NESAL,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,38,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,PERAVUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,5,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,PUTHUKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,20,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,SITHANAPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,13,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,T.PARANGANNI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,7,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,THALAIYANNAIKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,11,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,ULAGAPURAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,6,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,UPPUVELLORE,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,9,erolevuppU,true
Tamil Nadu,Villupuram,Vanur,VENGARAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2018/04/2018042350.pdf,15,erolevuppU,true
Tamil Nadu,Villupuram,Tindivanam,AATHIKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,ANGKANIKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,ARIYANGKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,GANAPATHIPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,KALLAKKOLATHUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,KANNIYAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,KOLLIYANGUNAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,KONNAMANGALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,KORALUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,MAILAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,NALLAMUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,PATHIRAPPULIYUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,SENDUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,TAZHUTHALI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,THENALAPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,THENKOLAPAKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,VEEDUR EAST,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,VELIYANUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,VILAKAMPADI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,VEEDUR WEST,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,AAKUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,AASUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,ELAMANGALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,KATTUSIVIRI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,KOLLAAR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,MANNAMPOONDI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,MELPERADIKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,MUTTIYUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,NADUVANANTHAL,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,PAMPUNDI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,,true
Tamil Nadu,Villupuram,Tindivanam,PATTANAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,PELAKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,PERAMANDOOR EAST,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,PERAMANDOOR WEST,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,PULIYANUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,SALAI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,THANIAL,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,THEEVANUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,VEMPOONDI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,VENMANIYATHUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,VIZHUKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,AALAGRAMAM WEST,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,ALAGRAMAM EAST,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,AVAIYARKUPPAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,CHINNA VALAVANUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,CHINNANERKUNAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,EZHAAY,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,KODIMA,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,KOOTTERIPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,MUPPULI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,NEDIMOZHIYANOOR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,PALAPPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,PANTHAMANGALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Deevanur,true
Tamil Nadu,Villupuram,Tindivanam,PERANI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,Rettanai,true
Tamil Nadu,Villupuram,Tindivanam,PERIATHATCHUR (SOUTH),https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,PERIATHATCHUR NORTH,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,RETTANAI (WEST),https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,RETTANI EAST,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,SE.KOTHAMANGALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,SENDIYAMPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,CHITHANI,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,SOZHI SOKKUNAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,T.KENIPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,V.NALLALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,V.PANCHALAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,VENGANTHUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,ANDAPPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,EECHERY,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,EPPAKKAM,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,KAMPOOR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,KARIKKAMPATTU,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,KEEZHATHANUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
Tamil Nadu,Villupuram,Tindivanam,KEEZHKOODALUR,https://cdn.s3waas.gov.in/s3e44fea3bec53bcea3b7513ccef5857ac/uploads/2021/02/2021020576.pdf,,ெரட்டைண,true
